"구분별","상태별","시점","인원[명]",
"대전","신규","2020. 12. 29","30",
"대전","신규","2020. 12. 30","19",
"대전","신규","2020. 12. 31","7",
"대전","신규","2021. 01. 01","11",
"대전","신규","2021. 01. 02","4",
"대전","신규","2021. 01. 03","8",
"대전","신규","2021. 01. 04","6",
"대전","신규","2021. 01. 05","8",
"대전","신규","2021. 01. 06","9",
"대전","신규","2021. 01. 07","9",
"대전","신규","2021. 01. 08","8",
"대전","신규","2021. 01. 09","5",
"대전","신규","2021. 01. 10","4",
"대전","신규","2021. 01. 11","1",
"대전","신규","2021. 01. 12","7",
"대전","신규","2021. 01. 13","9",
"대전","신규","2021. 01. 14","3",
"대전","신규","2021. 01. 15","3",
"대전","신규","2021. 01. 16","5",
"대전","신규","2021. 01. 17","3",
"대전","신규","2021. 01. 18","2",
"대전","신규","2021. 01. 19","7",
"대전","신규","2021. 01. 20","1",
"대전","신규","2021. 01. 21","0",
"대전","신규","2021. 01. 22","1",
"대전","신규","2021. 01. 23","1",
"대전","신규","2021. 01. 24","0",
"대전","신규","2021. 01. 25","125",
"대전","신규","2021. 01. 26","4",
"대전","신규","2021. 01. 27","1",
"대전","신규","2021. 01. 28","4",
"대전","신규","2021. 01. 29","1",
"대전","신규","2021. 01. 30","2",
"대전","신규","2021. 01. 31","0",
"대전","신규","2021. 02. 01","1",
"대전","신규","2021. 02. 02","0",
"대전","신규","2021. 02. 03","7",
"대전","신규","2021. 02. 04","2",
"대전","신규","2021. 02. 05","0",
"대전","신규","2021. 02. 06","8",
"대전","신규","2021. 02. 07","6",
"대전","신규","2021. 02. 08","4",
"대전","신규","2021. 02. 09","2",
"울산","신규","2020. 04. 09","0",
"울산","신규","2020. 04. 10","0",
"울산","신규","2020. 04. 11","1",
"울산","신규","2020. 04. 12","0",
"울산","신규","2020. 04. 13","0",
"울산","신규","2020. 04. 14","1",
"울산","신규","2020. 04. 15","0",
"울산","신규","2020. 04. 16","0",
"울산","신규","2020. 04. 17","0",
"울산","신규","2020. 04. 18","0",
"울산","신규","2020. 04. 19","0",
"울산","신규","2020. 04. 20","1",
"울산","신규","2020. 04. 21","0",
"울산","신규","2020. 04. 22","0",
"울산","신규","2020. 04. 23","0",
"울산","신규","2020. 04. 24","0",
"울산","신규","2020. 04. 25","0",
"울산","신규","2020. 04. 26","0",
"울산","신규","2020. 04. 27","0",
"울산","신규","2020. 04. 28","0",
"울산","신규","2020. 04. 29","0",
"울산","신규","2020. 04. 30","0",
"울산","신규","2020. 05. 01","0",
"울산","신규","2020. 05. 02","0",
"울산","신규","2020. 05. 03","0",
"울산","신규","2020. 05. 04","1",
"울산","신규","2020. 05. 05","0",
"울산","신규","2020. 05. 06","0",
"울산","신규","2020. 05. 07","0",
"울산","신규","2020. 05. 08","0",
"울산","신규","2020. 05. 09","0",
"울산","신규","2020. 05. 10","0",
"울산","신규","2020. 05. 11","0",
"울산","신규","2020. 05. 12","0",
"울산","신규","2020. 05. 13","1",
"울산","신규","2020. 05. 14","0",
"울산","신규","2020. 05. 15","0",
"울산","신규","2020. 05. 16","0",
"울산","신규","2020. 05. 17","0",
"울산","신규","2020. 05. 18","0",
"울산","신규","2020. 05. 19","4",
"울산","신규","2020. 05. 20","0",
"울산","신규","2020. 05. 21","0",
"울산","신규","2020. 05. 22","1",
"울산","신규","2020. 05. 23","0",
"울산","신규","2020. 05. 24","0",
"울산","신규","2020. 05. 25","0",
"울산","신규","2020. 05. 26","0",
"울산","신규","2020. 05. 27","0",
"울산","신규","2020. 05. 28","0",
"울산","신규","2020. 05. 29","0",
"울산","신규","2020. 05. 30","0",
"울산","신규","2020. 05. 31","2",
"울산","신규","2020. 06. 01","0",
"울산","신규","2020. 06. 02","0",
"울산","신규","2020. 06. 03","0",
"울산","신규","2020. 06. 04","0",
"울산","신규","2020. 06. 05","0",
"울산","신규","2020. 06. 06","0",
"울산","신규","2020. 06. 07","1",
"울산","신규","2020. 06. 08","0",
"울산","신규","2020. 06. 09","0",
"울산","신규","2020. 06. 10","0",
"울산","신규","2020. 06. 11","0",
"울산","신규","2020. 06. 12","0",
"울산","신규","2020. 06. 13","0",
"울산","신규","2020. 06. 14","0",
"울산","신규","2020. 06. 15","0",
"울산","신규","2020. 06. 16","0",
"울산","신규","2020. 06. 17","0",
"울산","신규","2020. 06. 18","0",
"울산","신규","2020. 06. 19","0",
"울산","신규","2020. 06. 20","0",
"울산","신규","2020. 06. 21","0",
"울산","신규","2020. 06. 22","0",
"울산","신규","2020. 06. 23","0",
"울산","신규","2020. 06. 24","2",
"울산","신규","2020. 06. 25","0",
"울산","신규","2020. 06. 26","0",
"울산","신규","2020. 06. 27","0",
"울산","신규","2020. 06. 28","0",
"울산","신규","2020. 06. 29","0",
"울산","신규","2020. 06. 30","0",
"울산","신규","2020. 07. 01","0",
"울산","신규","2020. 07. 02","0",
"울산","신규","2020. 07. 03","0",
"울산","신규","2020. 07. 04","0",
"울산","신규","2020. 07. 05","0",
"울산","신규","2020. 07. 06","0",
"울산","신규","2020. 07. 07","0",
"울산","신규","2020. 07. 08","0",
"울산","신규","2020. 07. 09","0",
"울산","신규","2020. 07. 10","0",
"울산","신규","2020. 07. 11","0",
"울산","신규","2020. 07. 12","0",
"울산","신규","2020. 07. 13","0",
"울산","신규","2020. 07. 14","0",
"울산","신규","2020. 07. 15","0",
"울산","신규","2020. 07. 16","1",
"울산","신규","2020. 07. 17","0",
"울산","신규","2020. 07. 18","1",
"울산","신규","2020. 07. 19","0",
"울산","신규","2020. 07. 20","0",
"울산","신규","2020. 07. 21","0",
"울산","신규","2020. 07. 22","0",
"울산","신규","2020. 07. 23","0",
"울산","신규","2020. 07. 24","0",
"울산","신규","2020. 07. 25","1",
"울산","신규","2020. 07. 26","0",
"울산","신규","2020. 07. 27","0",
"울산","신규","2020. 07. 28","0",
"울산","신규","2020. 07. 29","1",
"울산","신규","2020. 07. 30","0",
"울산","신규","2020. 07. 31","0",
"울산","신규","2020. 08. 01","0",
"울산","신규","2020. 08. 02","0",
"울산","신규","2020. 08. 03","0",
"울산","신규","2020. 08. 04","0",
"울산","신규","2020. 08. 05","0",
"울산","신규","2020. 08. 06","0",
"울산","신규","2020. 08. 07","0",
"울산","신규","2020. 08. 08","0",
"울산","신규","2020. 08. 09","1",
"울산","신규","2020. 08. 10","0",
"울산","신규","2020. 08. 11","0",
"울산","신규","2020. 08. 12","0",
"울산","신규","2020. 08. 13","1",
"울산","신규","2020. 08. 14","1",
"울산","신규","2020. 08. 15","0",
"울산","신규","2020. 08. 16","3",
"울산","신규","2020. 08. 17","0",
"울산","신규","2020. 08. 18","3",
"울산","신규","2020. 08. 19","0",
"울산","신규","2020. 08. 20","0",
"울산","신규","2020. 08. 21","1",
"울산","신규","2020. 08. 22","3",
"울산","신규","2020. 08. 23","3",
"울산","신규","2020. 08. 24","1",
"울산","신규","2020. 08. 25","0",
"울산","신규","2020. 08. 26","2",
"울산","신규","2020. 08. 27","2",
"울산","신규","2020. 08. 28","1",
"울산","신규","2020. 08. 29","0",
"울산","신규","2020. 08. 30","3",
"울산","신규","2020. 08. 31","5",
"울산","신규","2020. 09. 01","6",
"울산","신규","2020. 09. 02","5",
"울산","신규","2020. 09. 03","8",
"울산","신규","2020. 09. 04","3",
"울산","신규","2020. 09. 05","1",
"울산","신규","2020. 09. 06","1",
"울산","신규","2020. 09. 07","3",
"울산","신규","2020. 09. 08","3",
"울산","신규","2020. 09. 09","4",
"울산","신규","2020. 09. 10","4",
"울산","신규","2020. 09. 11","5",
"울산","신규","2020. 09. 12","1",
"울산","신규","2020. 09. 13","7",
"울산","신규","2020. 09. 14","1",
"울산","신규","2020. 09. 15","0",
"울산","신규","2020. 09. 16","0",
"울산","신규","2020. 09. 17","0",
"울산","신규","2020. 09. 18","0",
"울산","신규","2020. 09. 19","0",
"울산","신규","2020. 09. 20","1",
"울산","신규","2020. 09. 21","0",
"울산","신규","2020. 09. 22","1",
"울산","신규","2020. 09. 23","2",
"울산","신규","2020. 09. 24","0",
"울산","신규","2020. 09. 25","0",
"울산","신규","2020. 09. 26","0",
"울산","신규","2020. 09. 27","0",
"울산","신규","2020. 09. 28","1",
"울산","신규","2020. 09. 29","0",
"울산","신규","2020. 09. 30","1",
"울산","신규","2020. 10. 01","0",
"울산","신규","2020. 10. 02","0",
"울산","신규","2020. 10. 03","0",
"울산","신규","2020. 10. 04","1",
"울산","신규","2020. 10. 05","4",
"울산","신규","2020. 10. 06","1",
"울산","신규","2020. 10. 07","1",
"울산","신규","2020. 10. 08","0",
"울산","신규","2020. 10. 09","0",
"울산","신규","2020. 10. 10","0",
"울산","신규","2020. 10. 11","1",
"울산","신규","2020. 10. 12","0",
"울산","신규","2020. 10. 13","0",
"울산","신규","2020. 10. 14","1",
"울산","신규","2020. 10. 15","0",
"울산","신규","2020. 10. 16","0",
"울산","신규","2020. 10. 17","0",
"울산","신규","2020. 10. 18","0",
"울산","신규","2020. 10. 19","0",
"울산","신규","2020. 10. 20","0",
"울산","신규","2020. 10. 21","1",
"울산","신규","2020. 10. 22","0",
"울산","신규","2020. 10. 23","0",
"울산","신규","2020. 10. 24","0",
"울산","신규","2020. 10. 25","1",
"울산","신규","2020. 10. 26","1",
"울산","신규","2020. 10. 27","0",
"울산","신규","2020. 10. 28","0",
"울산","신규","2020. 10. 29","2",
"울산","신규","2020. 10. 30","2",
"울산","신규","2020. 10. 31","0",
"울산","신규","2020. 11. 01","0",
"울산","신규","2020. 11. 02","1",
"울산","신규","2020. 11. 03","0",
"울산","신규","2020. 11. 04","1",
"울산","신규","2020. 11. 05","0",
"울산","신규","2020. 11. 06","0",
"울산","신규","2020. 11. 07","0",
"울산","신규","2020. 11. 08","1",
"울산","신규","2020. 11. 09","0",
"울산","신규","2020. 11. 10","0",
"울산","신규","2020. 11. 11","0",
"울산","신규","2020. 11. 12","1",
"울산","신규","2020. 11. 13","0",
"울산","신규","2020. 11. 14","0",
"울산","신규","2020. 11. 15","0",
"울산","신규","2020. 11. 16","0",
"울산","신규","2020. 11. 17","0",
"울산","신규","2020. 11. 18","3",
"울산","신규","2020. 11. 19","0",
"울산","신규","2020. 11. 20","0",
"울산","신규","2020. 11. 21","1",
"울산","신규","2020. 11. 22","1",
"울산","신규","2020. 11. 23","1",
"울산","신규","2020. 11. 24","2",
"울산","신규","2020. 11. 25","3",
"울산","신규","2020. 11. 26","7",
"울산","신규","2020. 11. 27","7",
"울산","신규","2020. 11. 28","3",
"울산","신규","2020. 11. 29","0",
"울산","신규","2020. 11. 30","3",
"울산","신규","2020. 12. 01","3",
"울산","신규","2020. 12. 02","10",
"울산","신규","2020. 12. 03","2",
"울산","신규","2020. 12. 04","5",
"울산","신규","2020. 12. 05","1",
"울산","신규","2020. 12. 06","3",
"울산","신규","2020. 12. 07","38",
"울산","신규","2020. 12. 08","61",
"울산","신규","2020. 12. 09","14",
"울산","신규","2020. 12. 10","17",
"울산","신규","2020. 12. 11","47",
"울산","신규","2020. 12. 12","23",
"울산","신규","2020. 12. 13","8",
"울산","신규","2020. 12. 14","5",
"울산","신규","2020. 12. 15","49",
"울산","신규","2020. 12. 16","6",
"울산","신규","2020. 12. 17","10",
"울산","신규","2020. 12. 18","31",
"울산","신규","2020. 12. 19","9",
"울산","신규","2020. 12. 20","6",
"울산","신규","2020. 12. 21","17",
"울산","신규","2020. 12. 22","6",
"울산","신규","2020. 12. 23","18",
"울산","신규","2020. 12. 24","9",
"울산","신규","2020. 12. 25","12",
"울산","신규","2020. 12. 26","8",
"울산","신규","2020. 12. 27","1",
"울산","신규","2020. 12. 28","2",
"울산","신규","2020. 12. 29","4",
"울산","신규","2020. 12. 30","16",
"울산","신규","2020. 12. 31","35",
"울산","신규","2021. 01. 01","43",
"울산","신규","2021. 01. 02","17",
"울산","신규","2021. 01. 03","7",
"울산","신규","2021. 01. 04","5",
"울산","신규","2021. 01. 05","4",
"울산","신규","2021. 01. 06","2",
"울산","신규","2021. 01. 07","9",
"울산","신규","2021. 01. 08","10",
"울산","신규","2021. 01. 09","8",
"울산","신규","2021. 01. 10","34",
"울산","신규","2021. 01. 11","14",
"울산","신규","2021. 01. 12","7",
"울산","신규","2021. 01. 13","11",
"울산","신규","2021. 01. 14","10",
"울산","신규","2021. 01. 15","6",
"울산","신규","2021. 01. 16","8",
"울산","신규","2021. 01. 17","18",
"울산","신규","2021. 01. 18","6",
"울산","신규","2021. 01. 19","8",
"울산","신규","2021. 01. 20","3",
"울산","신규","2021. 01. 21","3",
"울산","신규","2021. 01. 22","3",
"울산","신규","2021. 01. 23","2",
"울산","신규","2021. 01. 24","2",
"울산","신규","2021. 01. 25","2",
"울산","신규","2021. 01. 26","0",
"울산","신규","2021. 01. 27","6",
"울산","신규","2021. 01. 28","6",
"울산","신규","2021. 01. 29","2",
"울산","신규","2021. 01. 30","2",
"울산","신규","2021. 01. 31","6",
"울산","신규","2021. 02. 01","1",
"울산","신규","2021. 02. 02","1",
"울산","신규","2021. 02. 03","0",
"울산","신규","2021. 02. 04","2",
"울산","신규","2021. 02. 05","0",
"울산","신규","2021. 02. 06","2",
"울산","신규","2021. 02. 07","1",
"울산","신규","2021. 02. 08","1",
"울산","신규","2021. 02. 09","3",
"세종","신규","2020. 04. 09","0",
"세종","신규","2020. 04. 10","0",
"세종","신규","2020. 04. 11","0",
"세종","신규","2020. 04. 12","0",
"세종","신규","2020. 04. 13","0",
"세종","신규","2020. 04. 14","0",
"세종","신규","2020. 04. 15","0",
"세종","신규","2020. 04. 16","0",
"세종","신규","2020. 04. 17","0",
"세종","신규","2020. 04. 18","0",
"세종","신규","2020. 04. 19","0",
"세종","신규","2020. 04. 20","0",
"세종","신규","2020. 04. 21","0",
"세종","신규","2020. 04. 22","0",
"세종","신규","2020. 04. 23","0",
"세종","신규","2020. 04. 24","0",
"세종","신규","2020. 04. 25","0",
"세종","신규","2020. 04. 26","0",
"세종","신규","2020. 04. 27","0",
"세종","신규","2020. 04. 28","0",
"세종","신규","2020. 04. 29","0",
"세종","신규","2020. 04. 30","0",
"세종","신규","2020. 05. 01","0",
"세종","신규","2020. 05. 02","0",
"세종","신규","2020. 05. 03","0",
"세종","신규","2020. 05. 04","0",
"세종","신규","2020. 05. 05","0",
"세종","신규","2020. 05. 06","0",
"세종","신규","2020. 05. 07","0",
"세종","신규","2020. 05. 08","0",
"세종","신규","2020. 05. 09","0",
"세종","신규","2020. 05. 10","0",
"세종","신규","2020. 05. 11","1",
"세종","신규","2020. 05. 12","0",
"세종","신규","2020. 05. 13","0",
"세종","신규","2020. 05. 14","0",
"세종","신규","2020. 05. 15","0",
"세종","신규","2020. 05. 16","0",
"세종","신규","2020. 05. 17","0",
"세종","신규","2020. 05. 18","0",
"세종","신규","2020. 05. 19","0",
"세종","신규","2020. 05. 20","0",
"세종","신규","2020. 05. 21","0",
"세종","신규","2020. 05. 22","0",
"세종","신규","2020. 05. 23","0",
"세종","신규","2020. 05. 24","0",
"세종","신규","2020. 05. 25","0",
"세종","신규","2020. 05. 26","0",
"세종","신규","2020. 05. 27","0",
"세종","신규","2020. 05. 28","0",
"세종","신규","2020. 05. 29","0",
"세종","신규","2020. 05. 30","0",
"세종","신규","2020. 05. 31","0",
"세종","신규","2020. 06. 01","0",
"세종","신규","2020. 06. 02","0",
"세종","신규","2020. 06. 03","0",
"세종","신규","2020. 06. 04","0",
"세종","신규","2020. 06. 05","0",
"세종","신규","2020. 06. 06","0",
"세종","신규","2020. 06. 07","0",
"세종","신규","2020. 06. 08","0",
"세종","신규","2020. 06. 09","0",
"세종","신규","2020. 06. 10","0",
"세종","신규","2020. 06. 11","0",
"세종","신규","2020. 06. 12","0",
"세종","신규","2020. 06. 13","0",
"세종","신규","2020. 06. 14","0",
"세종","신규","2020. 06. 15","0",
"세종","신규","2020. 06. 16","0",
"세종","신규","2020. 06. 17","0",
"세종","신규","2020. 06. 18","1",
"세종","신규","2020. 06. 19","0",
"세종","신규","2020. 06. 20","0",
"세종","신규","2020. 06. 21","1",
"세종","신규","2020. 06. 22","0",
"세종","신규","2020. 06. 23","0",
"세종","신규","2020. 06. 24","0",
"세종","신규","2020. 06. 25","0",
"세종","신규","2020. 06. 26","0",
"세종","신규","2020. 06. 27","0",
"세종","신규","2020. 06. 28","0",
"세종","신규","2020. 06. 29","0",
"세종","신규","2020. 06. 30","1",
"세종","신규","2020. 07. 01","0",
"세종","신규","2020. 07. 02","0",
"세종","신규","2020. 07. 03","0",
"세종","신규","2020. 07. 04","0",
"세종","신규","2020. 07. 05","0",
"세종","신규","2020. 07. 06","0",
"세종","신규","2020. 07. 07","0",
"세종","신규","2020. 07. 08","0",
"세종","신규","2020. 07. 09","0",
"세종","신규","2020. 07. 10","0",
"세종","신규","2020. 07. 11","0",
